ts,candidateId,marketId,borrower,collateralToken,loanToken,oracle,irm,lltvWad,collateral,loan,status,reason,lltv,proximity,repayUsd,lif,grossProfitUsd,estimatedGasUsd,flashFeeUsd,slippageUsd,netProfitUsd,requiredNetUsd,quoteMode,uniPath,isQuoted,passQuoted,passExec,passModel,amountInCollat,amountOutLoan,amountOutUsdAdj,pass,note
2026-01-15T22:09:11.039Z,42161|0x551dbcdcceaf9322986e0cddde993d49840522a9532dc441359acd98af8badff|0xf4766c366f15ab0f338ecc9bef49bbaac13649a6|0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a|0xaf88d065e77c8cc2239327c5edb3a432268e5831,0x551dbcdcceaf9322986e0cddde993d49840522a9532dc441359acd98af8badff,0xf4766c366f15AB0F338ecC9bEF49BBaAc13649a6,0xfDD22Ce6D1F66bc0Ec89b20BF16CcB6670F55A5a,0xaf88d065e77c8cC2239327C5EDb3A432268e5831,0x8e66f244F05277aAE16E1B5a586d742df932f157,0x66F30587FB8D4206918deb78ecA7d5eBbafD06DA,945000000000000000,thBILL,USDC,exec_ready,ok,0.945,1.0003808753197714,10000,1.0174603174603174,148.54534405294362,0.10756469907147025,5,30.537247775484502,112.90053157838764,0.5,quoterV2_fee_100,0xfDD22Ce6D1F66bc0Ec89b20BF16CcB6670F55A5a000064af88d065e77c8cC2239327C5EDb3A432268e5831,1,1,1,0,10038510138,10180273758,10148.545344052944,1,v0: QUOTED_PASS
2026-01-15T22:09:10.959Z,42161|0x551dbcdcceaf9322986e0cddde993d49840522a9532dc441359acd98af8badff|0x3d7f861e7fabe268c074de3ff1dd0b3a2eb3d70e|0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a|0xaf88d065e77c8cc2239327c5edb3a432268e5831,0x551dbcdcceaf9322986e0cddde993d49840522a9532dc441359acd98af8badff,0x3d7f861e7faBe268C074DE3Ff1dd0b3A2EB3D70e,0xfDD22Ce6D1F66bc0Ec89b20BF16CcB6670F55A5a,0xaf88d065e77c8cC2239327C5EDb3A432268e5831,0x8e66f244F05277aAE16E1B5a586d742df932f157,0x66F30587FB8D4206918deb78ecA7d5eBbafD06DA,945000000000000000,thBILL,USDC,watch,ok,0.945,0.9965380639354677,10000,1.0174603174603174,148.54534405294362,0.10756469907147025,5,30.537247775484502,112.90053157838764,0.5,quoterV2_fee_100,0xfDD22Ce6D1F66bc0Ec89b20BF16CcB6670F55A5a000064af88d065e77c8cC2239327C5EDb3A432268e5831,1,1,1,0,10038510138,10180273758,10148.545344052944,1,v0: QUOTED_PASS
2026-01-15T22:09:11.288Z,42161|0x551dbcdcceaf9322986e0cddde993d49840522a9532dc441359acd98af8badff|0x5a98dbceeca053b7845fc4dd79124f66908ade50|0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a|0xaf88d065e77c8cc2239327c5edb3a432268e5831,0x551dbcdcceaf9322986e0cddde993d49840522a9532dc441359acd98af8badff,0x5A98dBcEeCa053b7845Fc4dD79124F66908AdE50,0xfDD22Ce6D1F66bc0Ec89b20BF16CcB6670F55A5a,0xaf88d065e77c8cC2239327C5EDb3A432268e5831,0x8e66f244F05277aAE16E1B5a586d742df932f157,0x66F30587FB8D4206918deb78ecA7d5eBbafD06DA,945000000000000000,thBILL,USDC,watch,ok,0.945,0.9951244091161972,10000,1.0174603174603174,148.54534405294362,0.10756469907147025,5,30.537247775484502,112.90053157838764,0.5,quoterV2_fee_100,0xfDD22Ce6D1F66bc0Ec89b20BF16CcB6670F55A5a000064af88d065e77c8cC2239327C5EDb3A432268e5831,1,1,1,0,10038510138,10180273758,10148.545344052944,1,v0: QUOTED_PASS
2026-01-15T22:09:11.951Z,42161|0x551dbcdcceaf9322986e0cddde993d49840522a9532dc441359acd98af8badff|0x9deff269b22849889cae9a965769f576a1e72d27|0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a|0xaf88d065e77c8cc2239327c5edb3a432268e5831,0x551dbcdcceaf9322986e0cddde993d49840522a9532dc441359acd98af8badff,0x9dEfF269B22849889cAE9A965769f576a1e72d27,0xfDD22Ce6D1F66bc0Ec89b20BF16CcB6670F55A5a,0xaf88d065e77c8cC2239327C5EDb3A432268e5831,0x8e66f244F05277aAE16E1B5a586d742df932f157,0x66F30587FB8D4206918deb78ecA7d5eBbafD06DA,945000000000000000,thBILL,USDC,watch,ok,0.945,0.9896557227532096,10000,1.0174603174603174,148.54534405294362,0.10756469907147025,5,30.537247775484502,112.90053157838764,0.5,quoterV2_fee_100,0xfDD22Ce6D1F66bc0Ec89b20BF16CcB6670F55A5a000064af88d065e77c8cC2239327C5EDb3A432268e5831,1,1,1,0,10038510138,10180273758,10148.545344052944,1,v0: QUOTED_PASS
2026-01-15T22:09:11.962Z,42161|0x551dbcdcceaf9322986e0cddde993d49840522a9532dc441359acd98af8badff|0x8250a7f9fca9c33e68eead8c05c1d58c8fd70d13|0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a|0xaf88d065e77c8cc2239327c5edb3a432268e5831,0x551dbcdcceaf9322986e0cddde993d49840522a9532dc441359acd98af8badff,0x8250A7F9fCA9C33E68Eead8c05c1D58c8Fd70d13,0xfDD22Ce6D1F66bc0Ec89b20BF16CcB6670F55A5a,0xaf88d065e77c8cC2239327C5EDb3A432268e5831,0x8e66f244F05277aAE16E1B5a586d742df932f157,0x66F30587FB8D4206918deb78ecA7d5eBbafD06DA,945000000000000000,thBILL,USDC,watch,ok,0.945,0.9888479281369161,10000,1.0174603174603174,148.54534405294362,0.10756469907147025,5,30.537247775484502,112.90053157838764,0.5,quoterV2_fee_100,0xfDD22Ce6D1F66bc0Ec89b20BF16CcB6670F55A5a000064af88d065e77c8cC2239327C5EDb3A432268e5831,1,1,1,0,10038510138,10180273758,10148.545344052944,1,v0: QUOTED_PASS
2026-01-15T22:09:12.165Z,42161|0x551dbcdcceaf9322986e0cddde993d49840522a9532dc441359acd98af8badff|0x76830fe613b1daf483fb05f306b78674e1843a69|0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a|0xaf88d065e77c8cc2239327c5edb3a432268e5831,0x551dbcdcceaf9322986e0cddde993d49840522a9532dc441359acd98af8badff,0x76830fe613B1DAf483FB05f306B78674E1843A69,0xfDD22Ce6D1F66bc0Ec89b20BF16CcB6670F55A5a,0xaf88d065e77c8cC2239327C5EDb3A432268e5831,0x8e66f244F05277aAE16E1B5a586d742df932f157,0x66F30587FB8D4206918deb78ecA7d5eBbafD06DA,945000000000000000,thBILL,USDC,watch,ok,0.945,0.9884821171151611,10000,1.0174603174603174,148.54534405294362,0.10756469907147025,5,30.537247775484502,112.90053157838764,0.5,quoterV2_fee_100,0xfDD22Ce6D1F66bc0Ec89b20BF16CcB6670F55A5a000064af88d065e77c8cC2239327C5EDb3A432268e5831,1,1,1,0,10038510138,10180273758,10148.545344052944,1,v0: QUOTED_PASS
2026-01-15T22:09:12.173Z,42161|0x551dbcdcceaf9322986e0cddde993d49840522a9532dc441359acd98af8badff|0x4a4037e53306f284cf214b733e9a54d6a5939818|0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a|0xaf88d065e77c8cc2239327c5edb3a432268e5831,0x551dbcdcceaf9322986e0cddde993d49840522a9532dc441359acd98af8badff,0x4a4037E53306f284cf214B733E9A54D6a5939818,0xfDD22Ce6D1F66bc0Ec89b20BF16CcB6670F55A5a,0xaf88d065e77c8cC2239327C5EDb3A432268e5831,0x8e66f244F05277aAE16E1B5a586d742df932f157,0x66F30587FB8D4206918deb78ecA7d5eBbafD06DA,945000000000000000,thBILL,USDC,watch,ok,0.945,0.9878503247725449,10000,1.0174603174603174,148.54534405294362,0.10756469907147025,5,30.537247775484502,112.90053157838764,0.5,quoterV2_fee_100,0xfDD22Ce6D1F66bc0Ec89b20BF16CcB6670F55A5a000064af88d065e77c8cC2239327C5EDb3A432268e5831,1,1,1,0,10038510138,10180273758,10148.545344052944,1,v0: QUOTED_PASS
2026-01-15T22:09:12.555Z,42161|0x551dbcdcceaf9322986e0cddde993d49840522a9532dc441359acd98af8badff|0x99be3f364af70cc34525936c0b1750dbe955ed57|0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a|0xaf88d065e77c8cc2239327c5edb3a432268e5831,0x551dbcdcceaf9322986e0cddde993d49840522a9532dc441359acd98af8badff,0x99bE3f364AF70cc34525936c0b1750DBE955Ed57,0xfDD22Ce6D1F66bc0Ec89b20BF16CcB6670F55A5a,0xaf88d065e77c8cC2239327C5EDb3A432268e5831,0x8e66f244F05277aAE16E1B5a586d742df932f157,0x66F30587FB8D4206918deb78ecA7d5eBbafD06DA,945000000000000000,thBILL,USDC,watch,ok,0.945,0.9856227122199949,10000,1.0174603174603174,148.54534405294362,0.10756469907147025,5,30.537247775484502,112.90053157838764,0.5,quoterV2_fee_100,0xfDD22Ce6D1F66bc0Ec89b20BF16CcB6670F55A5a000064af88d065e77c8cC2239327C5EDb3A432268e5831,1,1,1,0,10038510138,10180273758,10148.545344052944,1,v0: QUOTED_PASS
2026-01-15T22:09:12.685Z,42161|0x551dbcdcceaf9322986e0cddde993d49840522a9532dc441359acd98af8badff|0xf8992a1f4e302460bd49a1646ee315d810235212|0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a|0xaf88d065e77c8cc2239327c5edb3a432268e5831,0x551dbcdcceaf9322986e0cddde993d49840522a9532dc441359acd98af8badff,0xf8992A1f4e302460Bd49a1646Ee315D810235212,0xfDD22Ce6D1F66bc0Ec89b20BF16CcB6670F55A5a,0xaf88d065e77c8cC2239327C5EDb3A432268e5831,0x8e66f244F05277aAE16E1B5a586d742df932f157,0x66F30587FB8D4206918deb78ecA7d5eBbafD06DA,945000000000000000,thBILL,USDC,watch,ok,0.945,0.985214768558463,10000,1.0174603174603174,148.54534405294362,0.10756469907147025,5,30.537247775484502,112.90053157838764,0.5,quoterV2_fee_100,0xfDD22Ce6D1F66bc0Ec89b20BF16CcB6670F55A5a000064af88d065e77c8cC2239327C5EDb3A432268e5831,1,1,1,0,10038510138,10180273758,10148.545344052944,1,v0: QUOTED_PASS
2026-01-15T22:09:10.734Z,42161|0x551dbcdcceaf9322986e0cddde993d49840522a9532dc441359acd98af8badff|0x43abcc8d7ec718e27b95609ae9188f35dd689702|0xfdd22ce6d1f66bc0ec89b20bf16ccb6670f55a5a|0xaf88d065e77c8cc2239327c5edb3a432268e5831,0x551dbcdcceaf9322986e0cddde993d49840522a9532dc441359acd98af8badff,0x43aBCC8d7ec718e27b95609Ae9188f35dd689702,0xfDD22Ce6D1F66bc0Ec89b20BF16CcB6670F55A5a,0xaf88d065e77c8cC2239327C5EDb3A432268e5831,0x8e66f244F05277aAE16E1B5a586d742df932f157,0x66F30587FB8D4206918deb78ecA7d5eBbafD06DA,945000000000000000,thBILL,USDC,exec_ready,ok,0.945,1.043889683659001,0.0000019996989933552924,1.0174603174603174,-0.0000010028156496163406,0.10756469907147025,9.998494966776463e-10,2.9996489781513254e-9,-0.10756570588661833,0.5,quoterV2_fee_100,0xfDD22Ce6D1F66bc0Ec89b20BF16CcB6670F55A5a000064af88d065e77c8cC2239327C5EDb3A432268e5831,1,0,0,0,2,1,9.968833437389517e-7,0,v0: QUOTED_FAIL
